,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),time spent(testing),n_internal,n_params
179,0.9240724762726489,0.9397321428571429,0.9186361875242154,0.8003802281368821,0.08136381247578459,0.864476386036961,7.350707300000067,1.2826641999999993,50,7852
180,0.9272361230946218,0.9821428571428571,0.908175125920186,0.7878245299910475,0.09182487407981403,0.8743169398907104,0.9195807999999488,0.2974513999999999,5,112
181,0.9358642507909117,0.9732142857142857,0.9228981015110422,0.8141923436041083,0.07710189848895777,0.8866293848500254,1.3353851999997914,0.3572242999998707,10,372
182,0.9306873741731377,0.9732142857142857,0.9159240604416893,0.800734618916437,0.08407593955831073,0.8785894206549117,1.660112799999979,0.46105439999996634,15,782
183,0.9286741443773368,0.9564732142857143,0.9190236342502905,0.8039399624765479,0.08097636574970941,0.8735983690112131,2.039197300000069,0.593093799999906,20,1342
184,0.9301121656600517,0.9654017857142857,0.9178612940720651,0.8031569173630455,0.08213870592793492,0.8768373035985809,2.6397362000000157,0.7402039000000968,25,2052
185,0.9324129997123958,0.9553571428571429,0.9244478884153429,0.8144624167459562,0.0755521115846571,0.8793014894709811,3.282075099999929,0.8292887000000064,30,2912
186,0.9396031061259706,0.9609375,0.9321968229368461,0.831081081081081,0.06780317706315382,0.8913043478260869,3.839213100000052,0.9861349000000246,35,3922
187,0.9332758124820247,0.9475446428571429,0.9283223556760946,0.8210831721470019,0.07167764432390546,0.8797927461139896,5.57543110000006,1.0496382000001176,40,5082
188,0.9315501869427667,0.9408482142857143,0.9283223556760946,0.8200389105058365,0.07167764432390546,0.8762993762993764,6.575374600000032,1.1536252000000786,45,6392
189,0.9266609145815358,0.9330357142857143,0.9244478884153429,0.8108632395732299,0.0755521115846571,0.8676699532952776,7.993722099999786,1.2601922000001196,50,7852
190,0.9217716422203048,0.9732142857142857,0.9039132119333592,0.7785714285714286,0.09608678806664084,0.8650793650793651,0.9067231999999876,0.30163999999990665,5,112
191,0.9361518550474547,0.9654017857142857,0.9259976753196435,0.8191287878787878,0.07400232468035645,0.8862704918032785,1.3202719999999317,0.36641260000010334,10,372
192,0.9375898763301697,0.9676339285714286,0.9271600154978691,0.8218009478672986,0.07283998450213096,0.8887749871860584,1.6340767000001506,0.4884737000002133,15,782
193,0.9375898763301697,0.96875,0.9267725687717939,0.8211920529801324,0.07322743122820612,0.8888888888888888,2.1534363000000667,0.599141500000087,20,1342
194,0.9318377911993098,0.9620535714285714,0.9213483146067416,0.8093896713615023,0.07865168539325842,0.8791432942376338,2.560819100000117,0.7156589999999596,25,2052
195,0.9298245614035088,0.9553571428571429,0.9209608678806664,0.8075471698113208,0.0790391321193336,0.8752556237218814,2.9133500000000367,0.8345618000000741,30,2912
196,0.9329882082254818,0.9508928571428571,0.9267725687717939,0.8184438040345822,0.07322743122820612,0.8797108931337119,3.5222943999999643,0.9169683000000077,35,3922
197,0.9306873741731377,0.9464285714285714,0.9252227818674932,0.8146013448607109,0.07477721813250678,0.8755807950438822,5.489501599999812,1.0947363000000223,40,5082
198,0.9315501869427667,0.9363839285714286,0.9298721425803952,0.8225490196078431,0.07012785741960481,0.8757828810020877,6.433445699999993,1.1744463999998516,45,6392
199,0.9275237273511648,0.9430803571428571,0.9221232080588919,0.8078393881453155,0.0778767919411081,0.870236869207003,8.189777499999991,1.3774069999999483,50,7852
