,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),n_internal,n_params
116,0.9307246376811594,0.9588405797101449,0.9026086956521739,0.9077936333699231,0.09739130434782609,0.9326191147448547,2.154441899999995,35,3922
117,0.94,0.9617391304347827,0.9182608695652174,0.9216666666666666,0.0817391304347826,0.9412765957446808,2.659196800000018,40,5082
118,0.9307246376811594,0.9539130434782609,0.907536231884058,0.9116343490304709,0.09246376811594204,0.9322946175637393,2.9758419000000345,45,6392
119,0.9311594202898551,0.9518840579710145,0.9104347826086957,0.9139994433620929,0.08956521739130435,0.9325571489422121,3.077654499999994,50,7852
120,0.9107246376811594,0.9646376811594203,0.8568115942028985,0.8707482993197279,0.14318840579710146,0.9152915291529152,0.5835566000000085,5,112
121,0.9130434782608695,0.9608695652173913,0.8652173913043478,0.876984126984127,0.13478260869565217,0.91701244813278,1.0565469000000007,10,372
122,0.9191304347826087,0.9623188405797102,0.8759420289855072,0.8858057630736392,0.12405797101449276,0.9224784662406225,1.1419045000000096,15,782
123,0.9252173913043479,0.9660869565217391,0.8843478260869565,0.8930868167202572,0.11565217391304349,0.9281537176274018,1.312891900000011,20,1342
124,0.9266666666666666,0.9657971014492753,0.887536231884058,0.8956989247311828,0.11246376811594203,0.9294281729428174,1.6149575000000027,25,2052
125,0.9314492753623188,0.9663768115942029,0.8965217391304348,0.9032782443782172,0.10347826086956521,0.9337627783223638,1.7728483999999867,30,2912
126,0.932463768115942,0.9628985507246377,0.9020289855072464,0.9076502732240437,0.09797101449275362,0.9344585091420535,2.035750099999973,35,3922
127,0.9401449275362319,0.9646376811594203,0.9156521739130434,0.9195910472506217,0.08434782608695653,0.9415758947517329,2.445855100000017,40,5082
128,0.9405797101449276,0.9643478260869566,0.9168115942028986,0.9205866076369673,0.08318840579710145,0.9419592298980748,2.705441399999984,45,6392
129,0.9402898550724638,0.9556521739130435,0.9249275362318841,0.9271653543307087,0.07507246376811594,0.9411932629174994,3.0642004000000043,50,7852
130,0.908695652173913,0.9594202898550724,0.8579710144927536,0.8710526315789474,0.14202898550724638,0.9131034482758621,0.5792970999999625,5,112
131,0.9185507246376812,0.9643478260869566,0.8727536231884058,0.8834306956983536,0.1272463768115942,0.9221175166297118,0.9509230000000457,10,372
132,0.9152173913043479,0.9649275362318841,0.8655072463768116,0.8776693909833905,0.1344927536231884,0.9192323622808228,1.1452876000000174,15,782
